image_number,number_of_paths
166,"(array([88, 12]), array([ 91, 117]))"
166,"(array([82, 98]), array([88, 46]))"
166,"(array([117,  50]), array([50, 20]))"
166,"(array([37, 92]), array([106,  51]))"
166,"(array([88, 40]), array([30, 98]))"
166,"(array([36, 97]), array([114,  38]))"
166,"(array([42, 87]), array([13, 76]))"
166,"(array([103,  11]), array([ 53, 100]))"
166,"(array([95, 22]), array([32,  9]))"
166,"(array([61, 43]), array([88, 37]))"
166,"(array([103,  12]), array([53, 72]))"
166,"(array([37, 93]), array([92, 47]))"
166,"(array([62, 51]), array([95, 53]))"
166,"(array([49,  5]), array([101,  26]))"
166,"(array([96, 53]), array([46, 52]))"
166,"(array([114,  55]), array([10, 96]))"
166,"(array([89, 10]), array([55, 39]))"
166,"(array([62, 57]), array([98, 49]))"
166,"(array([25, 68]), array([118,  54]))"
166,"(array([56, 84]), array([108,  31]))"
166,"(array([ 29, 108]), array([106,  30]))"
166,"(array([109,  17]), array([ 41, 107]))"
166,"(array([118,  38]), array([ 41, 111]))"
166,"(array([91,  3]), array([16, 93]))"
166,"(array([57, 73]), array([96, 46]))"
166,"(array([40, 75]), array([105,   0]))"
166,"(array([117,   4]), array([44, 85]))"
166,"(array([55,  4]), array([90, 45]))"
166,"(array([90, 17]), array([ 4, 65]))"
167,"(array([91, 74]), array([59,  0]))"
167,"(array([ 46, 115]), array([65,  0]))"
167,"(array([ 57, 111]), array([114,   7]))"
167,"(array([117,  46]), array([112, 117]))"
167,"(array([ 64, 111]), array([108, 114]))"
167,"(array([49, 50]), array([111,  40]))"
167,"(array([96, 53]), array([47, 21]))"
167,"(array([53,  8]), array([118, 113]))"
167,"(array([ 63, 107]), array([95, 60]))"
167,"(array([108,  37]), array([53,  1]))"
167,"(array([ 54, 108]), array([66,  1]))"
167,"(array([46, 31]), array([107,  18]))"
167,"(array([101,  29]), array([ 36, 117]))"
167,"(array([  8, 114]), array([91,  5]))"
167,"(array([113,  49]), array([48,  3]))"
167,"(array([22,  1]), array([60, 52]))"
167,"(array([87, 67]), array([92, 32]))"
167,"(array([47, 87]), array([53,  6]))"
167,"(array([55, 98]), array([41,  9]))"
167,"(array([116, 111]), array([111,  18]))"
167,"(array([117, 113]), array([113,  36]))"
167,"(array([96, 43]), array([111,   0]))"
167,"(array([  2, 116]), array([84, 40]))"
167,"(array([  8, 109]), array([103,  29]))"
167,"(array([72, 62]), array([40,  2]))"
167,"(array([59,  9]), array([118,   7]))"
167,"(array([ 70, 110]), array([  2, 117]))"
167,"(array([54, 71]), array([46, 30]))"
167,"(array([46, 96]), array([  4, 116]))"
167,"(array([91, 77]), array([108, 118]))"
167,"(array([105,   5]), array([50,  0]))"
167,"(array([97, 71]), array([50, 11]))"
167,"(array([109,   5]), array([  5, 117]))"
167,"(array([103,  32]), array([46, 81]))"
167,"(array([52, 87]), array([97, 70]))"
167,"(array([47,  0]), array([114, 118]))"
167,"(array([  6, 114]), array([107,  11]))"
168,"(array([64, 12]), array([88,  2]))"
168,"(array([ 75, 110]), array([46, 86]))"
168,"(array([77, 58]), array([95, 27]))"
168,"(array([ 26, 100]), array([23, 46]))"
168,"(array([82,  6]), array([44, 80]))"
168,"(array([34, 34]), array([  4, 114]))"
168,"(array([23, 71]), array([64, 34]))"
168,"(array([ 6, 23]), array([24, 35]))"
169,"(array([113,  71]), array([48,  7]))"
169,"(array([115,  30]), array([21,  1]))"
169,"(array([97, 23]), array([101,   0]))"
169,"(array([101,  17]), array([36,  0]))"
169,"(array([102, 104]), array([57,  1]))"
169,"(array([114, 117]), array([34,  0]))"
169,"(array([115,  82]), array([ 2, 28]))"
169,"(array([44, 19]), array([105,   1]))"
169,"(array([115,  81]), array([70, 18]))"
169,"(array([117, 102]), array([8, 3]))"
169,"(array([116,   6]), array([ 5, 18]))"
169,"(array([38, 48]), array([37,  1]))"
169,"(array([27, 23]), array([54, 38]))"
169,"(array([42, 42]), array([105,  60]))"
17,"(array([32, 82]), array([76, 39]))"
17,"(array([97, 88]), array([ 82, 105]))"
17,"(array([91, 33]), array([30, 89]))"
17,"(array([ 66, 116]), array([  1, 108]))"
17,"(array([60, 87]), array([80, 41]))"
17,"(array([90, 37]), array([62, 62]))"
17,"(array([118,  78]), array([94, 34]))"
17,"(array([97, 89]), array([  2, 107]))"
17,"(array([28, 92]), array([67,  2]))"
17,"(array([76, 60]), array([ 2, 91]))"
17,"(array([96, 33]), array([65, 98]))"
17,"(array([69, 87]), array([101,  40]))"
17,"(array([71, 82]), array([105,  92]))"
17,"(array([84, 42]), array([69, 56]))"
17,"(array([ 79, 117]), array([ 5, 75]))"
17,"(array([44, 98]), array([97, 35]))"
17,"(array([71,  0]), array([ 61, 112]))"
17,"(array([118,  32]), array([89, 92]))"
17,"(array([93, 39]), array([111,  77]))"
17,"(array([99, 75]), array([ 3, 86]))"
17,"(array([ 65, 110]), array([88, 33]))"
17,"(array([96, 33]), array([75, 80]))"
17,"(array([  7, 101]), array([ 21, 107]))"
170,"(array([42,  3]), array([108,  50]))"
170,"(array([91, 59]), array([38, 49]))"
170,"(array([ 4, 90]), array([109,  69]))"
170,"(array([13, 10]), array([51,  3]))"
170,"(array([105,  52]), array([58, 16]))"
170,"(array([82, 52]), array([21, 43]))"
170,"(array([19, 52]), array([115,   8]))"
170,"(array([ 18, 104]), array([94, 64]))"
170,"(array([15, 34]), array([82, 57]))"
170,"(array([84, 78]), array([108,  49]))"
170,"(array([102,  69]), array([11, 67]))"
170,"(array([113,  20]), array([38,  3]))"
170,"(array([83, 72]), array([15, 72]))"
170,"(array([36, 34]), array([89, 79]))"
170,"(array([30, 73]), array([101,  62]))"
170,"(array([107,  62]), array([16, 41]))"
170,"(array([ 7, 12]), array([102,   6]))"
170,"(array([107,  60]), array([98,  2]))"
170,"(array([20, 83]), array([76,  1]))"
170,"(array([109,  11]), array([ 1, 54]))"
170,"(array([80, 81]), array([114,  10]))"
170,"(array([29, 26]), array([99, 64]))"
170,"(array([  9, 101]), array([97, 51]))"
170,"(array([ 1, 60]), array([99, 58]))"
170,"(array([92, 63]), array([32, 86]))"
170,"(array([30,  8]), array([107,  46]))"
170,"(array([98, 61]), array([ 5, 22]))"
170,"(array([97, 17]), array([41, 68]))"
170,"(array([38, 49]), array([103,  61]))"
170,"(array([ 38, 117]), array([100,  50]))"
170,"(array([98, 62]), array([80, 11]))"
170,"(array([13,  4]), array([100,  61]))"
170,"(array([108,  52]), array([ 3, 92]))"
170,"(array([26, 88]), array([98, 55]))"
170,"(array([82, 61]), array([13, 63]))"
170,"(array([13, 16]), array([97, 61]))"
170,"(array([ 34, 111]), array([ 5, 15]))"
170,"(array([87, 59]), array([ 8, 17]))"
170,"(array([47, 15]), array([21,  0]))"
170,"(array([ 7, 26]), array([31,  0]))"
170,"(array([69, 15]), array([11, 41]))"
170,"(array([ 22, 115]), array([24,  0]))"
170,"(array([13, 50]), array([78, 20]))"
170,"(array([ 8, 21]), array([85, 63]))"
170,"(array([104,  62]), array([20, 74]))"
170,"(array([109,  64]), array([20, 20]))"
170,"(array([46,  3]), array([84, 71]))"
170,"(array([110,  53]), array([40, 93]))"
170,"(array([30, 77]), array([107,  65]))"
170,"(array([93, 52]), array([107,  10]))"
170,"(array([83, 73]), array([23, 96]))"
170,"(array([117,   1]), array([81, 52]))"
171,"(array([111,  55]), array([ 76, 112]))"
171,"(array([75, 30]), array([110, 117]))"
171,"(array([106,   4]), array([ 90, 117]))"
171,"(array([113,  63]), array([ 36, 112]))"
171,"(array([ 50, 112]), array([115,  24]))"
171,"(array([ 5, 18]), array([ 86, 100]))"
171,"(array([117,  35]), array([81, 63]))"
171,"(array([ 51, 110]), array([116,  83]))"
171,"(array([ 41, 106]), array([115,  27]))"
171,"(array([116,  26]), array([84, 39]))"
171,"(array([118,  53]), array([78, 48]))"
171,"(array([  1, 110]), array([113,  11]))"
171,"(array([114,  28]), array([79, 10]))"
171,"(array([ 11, 116]), array([112,  28]))"
171,"(array([ 78, 105]), array([84, 38]))"
171,"(array([ 84, 106]), array([114,  36]))"
171,"(array([33, 13]), array([ 41, 105]))"
171,"(array([112,  35]), array([81, 63]))"
171,"(array([85, 24]), array([113,  37]))"
171,"(array([ 86, 106]), array([118,  29]))"
171,"(array([80, 46]), array([ 8, 14]))"
171,"(array([ 74, 108]), array([114, 113]))"
171,"(array([ 27, 114]), array([109,  50]))"
171,"(array([82, 79]), array([18, 15]))"
171,"(array([70,  0]), array([115,  35]))"
171,"(array([76, 65]), array([115,  53]))"
171,"(array([86, 80]), array([117,  50]))"
171,"(array([73, 22]), array([112,  14]))"
171,"(array([50, 17]), array([ 36, 109]))"
171,"(array([72, 81]), array([ 69, 105]))"
171,"(array([40, 14]), array([80, 74]))"
171,"(array([64, 17]), array([ 81, 100]))"
171,"(array([111,   5]), array([50, 14]))"
171,"(array([ 80, 109]), array([115,  46]))"
171,"(array([115,  70]), array([ 67, 110]))"
171,"(array([115,  39]), array([74, 53]))"
171,"(array([ 25, 109]), array([83,  0]))"
171,"(array([113, 117]), array([81, 69]))"
171,"(array([81, 18]), array([117,  20]))"
171,"(array([ 26, 111]), array([53, 16]))"
171,"(array([115,  35]), array([ 50, 106]))"
171,"(array([87, 77]), array([116,   1]))"
171,"(array([75,  5]), array([ 72, 106]))"
171,"(array([85, 91]), array([115,   0]))"
171,"(array([83, 98]), array([  4, 111]))"
171,"(array([ 46, 110]), array([118, 104]))"
171,"(array([117,  55]), array([68,  4]))"
171,"(array([24, 19]), array([88, 36]))"
171,"(array([ 28, 104]), array([114, 114]))"
171,"(array([45, 13]), array([113,  14]))"
171,"(array([77, 22]), array([109,   8]))"
171,"(array([14, 14]), array([77, 61]))"
171,"(array([ 48, 109]), array([  0, 117]))"
171,"(array([21, 12]), array([71, 57]))"
171,"(array([115,   3]), array([81, 87]))"
171,"(array([114,  24]), array([81,  2]))"
171,"(array([80, 15]), array([ 29, 108]))"
171,"(array([69,  8]), array([117,  40]))"
171,"(array([74,  8]), array([113,  12]))"
171,"(array([78,  8]), array([ 61, 108]))"
171,"(array([ 59, 110]), array([  7, 105]))"
171,"(array([ 81, 110]), array([116,  76]))"
171,"(array([111,  47]), array([46, 16]))"
171,"(array([118,  78]), array([ 19, 110]))"
171,"(array([74, 86]), array([114,  20]))"
171,"(array([117,  42]), array([  6, 109]))"
171,"(array([80, 28]), array([113,   2]))"
171,"(array([110,  19]), array([15, 14]))"
171,"(array([77, 60]), array([  2, 107]))"
171,"(array([117, 107]), array([ 57, 106]))"
171,"(array([ 1, 16]), array([116,  19]))"
171,"(array([ 40, 104]), array([111,  39]))"
171,"(array([ 72, 110]), array([109,  51]))"
171,"(array([73, 72]), array([118,  36]))"
171,"(array([82, 16]), array([ 58, 108]))"
171,"(array([112,   1]), array([92,  6]))"
171,"(array([118,  53]), array([90, 86]))"
171,"(array([12, 14]), array([90, 18]))"
171,"(array([116,   6]), array([ 39, 105]))"
171,"(array([112,   5]), array([85, 69]))"
171,"(array([114,  19]), array([80, 31]))"
171,"(array([24, 16]), array([ 47, 112]))"
171,"(array([ 29, 107]), array([73, 24]))"
171,"(array([ 53, 108]), array([91, 15]))"
171,"(array([115,  20]), array([77, 26]))"
171,"(array([ 21, 109]), array([76, 74]))"
171,"(array([ 22, 112]), array([116,  94]))"
171,"(array([77, 24]), array([ 37, 111]))"
172,"(array([33, 89]), array([ 2, 54]))"
172,"(array([111,  56]), array([85, 84]))"
172,"(array([  9, 101]), array([115,  20]))"
172,"(array([13, 13]), array([46, 68]))"
172,"(array([ 9, 98]), array([ 85, 110]))"
172,"(array([24, 90]), array([12,  0]))"
172,"(array([111, 118]), array([1, 1]))"
172,"(array([112,  94]), array([54, 79]))"
172,"(array([  5, 110]), array([ 1, 53]))"
172,"(array([90, 31]), array([112,  84]))"
172,"(array([17, 42]), array([ 4, 32]))"
172,"(array([ 26, 106]), array([ 0, 20]))"
173,"(array([112,  19]), array([61, 31]))"
173,"(array([18, 24]), array([25,  1]))"
173,"(array([54, 16]), array([4, 2]))"
173,"(array([100,  14]), array([51, 68]))"
173,"(array([87, 95]), array([41, 55]))"
173,"(array([ 92, 106]), array([62, 17]))"
173,"(array([103,  80]), array([ 53, 109]))"
173,"(array([ 43, 115]), array([67, 17]))"
173,"(array([53, 65]), array([ 30, 112]))"
173,"(array([106,  89]), array([ 57, 115]))"
173,"(array([113,  19]), array([53, 72]))"
173,"(array([54, 64]), array([ 55, 111]))"
173,"(array([ 36, 117]), array([70, 19]))"
173,"(array([103, 109]), array([96, 80]))"
173,"(array([50, 70]), array([115,   3]))"
173,"(array([42, 65]), array([1, 4]))"
173,"(array([ 91, 118]), array([95,  0]))"
173,"(array([0, 8]), array([ 43, 113]))"
173,"(array([12, 36]), array([ 33, 114]))"
173,"(array([71,  2]), array([111,  51]))"
173,"(array([ 41, 113]), array([75, 30]))"
173,"(array([111,  21]), array([1, 4]))"
173,"(array([ 35, 118]), array([78, 26]))"
173,"(array([98, 33]), array([53, 95]))"
173,"(array([ 50, 115]), array([55, 67]))"
173,"(array([ 47, 114]), array([113, 117]))"
173,"(array([89, 70]), array([ 55, 117]))"
173,"(array([105,  24]), array([76, 20]))"
173,"(array([48, 71]), array([111,  78]))"
173,"(array([39, 81]), array([117, 116]))"
173,"(array([ 45, 113]), array([101,  34]))"
173,"(array([94, 51]), array([36,  2]))"
174,"(array([117,  19]), array([24, 50]))"
174,"(array([51, 52]), array([117,  73]))"
174,"(array([27, 63]), array([101,  94]))"
174,"(array([36, 84]), array([87, 70]))"
174,"(array([27, 63]), array([113,  60]))"
174,"(array([ 86, 101]), array([55,  2]))"
174,"(array([117, 102]), array([36, 57]))"
174,"(array([17,  3]), array([86, 56]))"
174,"(array([ 99, 108]), array([46, 59]))"
174,"(array([47, 11]), array([99, 74]))"
174,"(array([30, 92]), array([91, 19]))"
174,"(array([115,  50]), array([38, 86]))"
174,"(array([40, 62]), array([95, 89]))"
174,"(array([104,  79]), array([44, 18]))"
174,"(array([101,  37]), array([42, 24]))"
174,"(array([104, 117]), array([48, 25]))"
174,"(array([32, 27]), array([113,  80]))"
174,"(array([109,  79]), array([37, 85]))"
174,"(array([46,  0]), array([110,  16]))"
174,"(array([103,   1]), array([44, 68]))"
174,"(array([ 93, 106]), array([23, 83]))"
174,"(array([105,  59]), array([ 27, 101]))"
174,"(array([101, 112]), array([20, 47]))"
174,"(array([108,  46]), array([30, 98]))"
174,"(array([90, 53]), array([47, 59]))"
174,"(array([117,   3]), array([39, 43]))"
174,"(array([107, 110]), array([19, 65]))"
174,"(array([ 97, 101]), array([27, 97]))"
174,"(array([87, 67]), array([38, 23]))"
174,"(array([108,  89]), array([24, 71]))"
174,"(array([113,  30]), array([ 52, 105]))"
174,"(array([108,  60]), array([40, 64]))"
174,"(array([91, 62]), array([43, 70]))"
174,"(array([108,  72]), array([ 36, 111]))"
174,"(array([118,  44]), array([35, 38]))"
174,"(array([105,  12]), array([32,  3]))"
174,"(array([90, 29]), array([28, 68]))"
174,"(array([30, 40]), array([117,  43]))"
174,"(array([50, 84]), array([109,  69]))"
174,"(array([ 28, 104]), array([115,  70]))"
174,"(array([31, 43]), array([110, 110]))"
174,"(array([47,  9]), array([110, 101]))"
174,"(array([106,  72]), array([40,  9]))"
174,"(array([110,  21]), array([ 41, 101]))"
174,"(array([107, 112]), array([53, 61]))"
174,"(array([39, 76]), array([109,  38]))"
174,"(array([ 93, 102]), array([48, 85]))"
174,"(array([21, 18]), array([116, 105]))"
174,"(array([ 46, 106]), array([116,  82]))"
174,"(array([106, 106]), array([ 31, 108]))"
174,"(array([19, 27]), array([105, 118]))"
174,"(array([117, 112]), array([29, 25]))"
174,"(array([ 43, 109]), array([ 89, 107]))"
174,"(array([91,  2]), array([23,  4]))"
174,"(array([27, 53]), array([117,  87]))"
174,"(array([112,  80]), array([36, 52]))"
174,"(array([48, 87]), array([94, 44]))"
174,"(array([33,  4]), array([104,  60]))"
174,"(array([111,  67]), array([21, 86]))"
174,"(array([ 27, 118]), array([89, 73]))"
174,"(array([102,  31]), array([39, 90]))"
174,"(array([40, 81]), array([105,  35]))"
174,"(array([47,  8]), array([96, 97]))"
174,"(array([94, 71]), array([52, 63]))"
174,"(array([115, 105]), array([36,  8]))"
174,"(array([97,  1]), array([45,  2]))"
174,"(array([ 48, 107]), array([44, 23]))"
174,"(array([27, 32]), array([95, 35]))"
174,"(array([90, 33]), array([30, 78]))"
174,"(array([94,  6]), array([32, 28]))"
174,"(array([40, 86]), array([115,  69]))"
174,"(array([ 45, 112]), array([108, 111]))"
174,"(array([46, 36]), array([118,  46]))"
174,"(array([104, 117]), array([48,  5]))"
174,"(array([37, 88]), array([99, 30]))"
174,"(array([21, 36]), array([105,  17]))"
174,"(array([88, 77]), array([116,  41]))"
174,"(array([107,  18]), array([39, 17]))"
174,"(array([99, 42]), array([ 47, 109]))"
174,"(array([ 31, 101]), array([100,  30]))"
174,"(array([91, 98]), array([82, 50]))"
174,"(array([ 27, 109]), array([112,  47]))"
174,"(array([34, 75]), array([115,  79]))"
174,"(array([115,  37]), array([27, 27]))"
174,"(array([27, 41]), array([83, 56]))"
174,"(array([98, 15]), array([50, 93]))"
174,"(array([89, 35]), array([35, 80]))"
174,"(array([47,  9]), array([105,  10]))"
174,"(array([42, 45]), array([53,  3]))"
174,"(array([102,  66]), array([34, 31]))"
174,"(array([36, 47]), array([103, 101]))"
174,"(array([ 45, 115]), array([93, 89]))"
174,"(array([111,  87]), array([38, 61]))"
174,"(array([49, 92]), array([108,  15]))"
175,"(array([108,  51]), array([71,  7]))"
175,"(array([108,   0]), array([30, 43]))"
175,"(array([24, 60]), array([ 1, 38]))"
175,"(array([ 60, 103]), array([22,  3]))"
175,"(array([70, 18]), array([102,  34]))"
175,"(array([92, 38]), array([35, 13]))"
175,"(array([ 45, 104]), array([17,  3]))"
175,"(array([85, 59]), array([27, 11]))"
175,"(array([32, 81]), array([109,   1]))"
175,"(array([34, 74]), array([20, 14]))"
175,"(array([102,   4]), array([0, 5]))"
175,"(array([46, 96]), array([116,  34]))"
175,"(array([82, 77]), array([41, 23]))"
175,"(array([ 55, 102]), array([ 2, 31]))"
175,"(array([ 56, 110]), array([10,  2]))"
175,"(array([ 2, 26]), array([54,  4]))"
176,"(array([94,  4]), array([95, 78]))"
176,"(array([ 91, 106]), array([93,  0]))"
176,"(array([100, 106]), array([11,  9]))"
176,"(array([24, 27]), array([ 15, 103]))"
176,"(array([42, 32]), array([  8, 101]))"
176,"(array([21, 31]), array([114,  85]))"
176,"(array([16,  6]), array([14, 99]))"
176,"(array([35, 72]), array([34, 13]))"
176,"(array([  9, 117]), array([2, 6]))"
176,"(array([50,  6]), array([66, 44]))"
176,"(array([20, 12]), array([31, 92]))"
176,"(array([97, 77]), array([115,  37]))"
176,"(array([100, 109]), array([ 4, 74]))"
176,"(array([81, 42]), array([ 0, 98]))"
176,"(array([71, 41]), array([22, 29]))"
176,"(array([39, 21]), array([13, 86]))"
176,"(array([ 29, 115]), array([94, 11]))"
176,"(array([38, 17]), array([117, 107]))"
176,"(array([64, 86]), array([49,  4]))"
176,"(array([49, 30]), array([ 95, 115]))"
176,"(array([75, 83]), array([112,   2]))"
176,"(array([ 35, 108]), array([16, 75]))"
176,"(array([ 6, 25]), array([79, 80]))"
176,"(array([24, 85]), array([113,  44]))"
176,"(array([ 88, 116]), array([13, 39]))"
176,"(array([100,  15]), array([48, 60]))"
176,"(array([ 1, 78]), array([60,  4]))"
176,"(array([59,  0]), array([11, 67]))"
176,"(array([74, 41]), array([118,  12]))"
176,"(array([40, 13]), array([93,  0]))"
176,"(array([40, 21]), array([34, 89]))"
176,"(array([32, 98]), array([31,  0]))"
176,"(array([ 31, 103]), array([ 6, 29]))"
176,"(array([81, 64]), array([28, 34]))"
176,"(array([10, 35]), array([81, 94]))"
176,"(array([ 32, 107]), array([43, 85]))"
176,"(array([10, 11]), array([107,  86]))"
176,"(array([26, 40]), array([74, 63]))"
176,"(array([ 15, 107]), array([37, 28]))"
176,"(array([93, 46]), array([26,  1]))"
176,"(array([103,  80]), array([34,  0]))"
176,"(array([16, 66]), array([ 2, 16]))"
176,"(array([39, 27]), array([109, 103]))"
176,"(array([85, 61]), array([  7, 103]))"
176,"(array([11, 65]), array([51, 31]))"
176,"(array([57, 82]), array([44,  7]))"
176,"(array([54, 67]), array([34, 32]))"
176,"(array([  3, 116]), array([109,  54]))"
176,"(array([42, 37]), array([ 1, 87]))"
176,"(array([78, 15]), array([110,  71]))"
176,"(array([10, 63]), array([68, 13]))"
176,"(array([109,  41]), array([11, 73]))"
176,"(array([34, 35]), array([115,  88]))"
176,"(array([34, 23]), array([ 20, 118]))"
176,"(array([22, 73]), array([10, 33]))"
177,"(array([83, 13]), array([84, 42]))"
177,"(array([ 95, 108]), array([100,  71]))"
177,"(array([96, 86]), array([72, 14]))"
177,"(array([95, 69]), array([108, 100]))"
178,"(array([99, 72]), array([4, 5]))"
178,"(array([75, 50]), array([114,  51]))"
178,"(array([61, 17]), array([ 1, 14]))"
178,"(array([27, 59]), array([103,   0]))"
178,"(array([54, 48]), array([15, 57]))"
178,"(array([54, 31]), array([4, 1]))"
178,"(array([40,  6]), array([21,  3]))"
178,"(array([13, 19]), array([102,  41]))"
178,"(array([97, 17]), array([65, 58]))"
178,"(array([24, 25]), array([ 0, 64]))"
178,"(array([9, 0]), array([70, 92]))"
178,"(array([66, 47]), array([ 4, 81]))"
178,"(array([25, 59]), array([45, 27]))"
178,"(array([98, 61]), array([40,  3]))"
178,"(array([58, 16]), array([ 0, 61]))"
179,"(array([48, 60]), array([67, 77]))"
179,"(array([47, 35]), array([ 7, 37]))"
179,"(array([92, 61]), array([4, 1]))"
179,"(array([69, 27]), array([114,  52]))"
179,"(array([55, 42]), array([83, 57]))"
179,"(array([28, 66]), array([91, 16]))"
179,"(array([112,  38]), array([3, 8]))"
179,"(array([33, 84]), array([20, 25]))"
179,"(array([37, 84]), array([66,  3]))"
179,"(array([20, 55]), array([37,  6]))"
179,"(array([80, 46]), array([18,  4]))"
179,"(array([61, 71]), array([57, 49]))"
179,"(array([21, 15]), array([86, 99]))"
179,"(array([ 5, 45]), array([91, 13]))"
179,"(array([118,  42]), array([18,  0]))"
179,"(array([99, 89]), array([26, 45]))"
179,"(array([25, 82]), array([45,  0]))"
179,"(array([106,  86]), array([ 0, 27]))"
18,"(array([52, 89]), array([ 2, 95]))"
18,"(array([55, 73]), array([43,  7]))"
18,"(array([57,  0]), array([97, 36]))"
18,"(array([  1, 114]), array([ 0, 70]))"
18,"(array([30,  8]), array([103,   0]))"
18,"(array([71, 88]), array([ 0, 54]))"
18,"(array([96, 29]), array([10, 19]))"
18,"(array([98,  0]), array([12, 15]))"
18,"(array([91, 71]), array([32,  2]))"
18,"(array([84, 80]), array([36, 13]))"
18,"(array([44, 65]), array([46,  8]))"
18,"(array([74, 60]), array([33, 94]))"
18,"(array([12, 84]), array([39,  6]))"
18,"(array([  6, 100]), array([49,  3]))"
18,"(array([17, 90]), array([99, 70]))"
18,"(array([15,  0]), array([111,  47]))"
18,"(array([71, 43]), array([20,  5]))"
18,"(array([89, 90]), array([13,  6]))"
18,"(array([72, 36]), array([53, 85]))"
18,"(array([77, 41]), array([112,   0]))"
18,"(array([72, 51]), array([37,  0]))"
18,"(array([105,  48]), array([18,  6]))"
180,"(array([59, 37]), array([2, 0]))"
180,"(array([118,  58]), array([ 6, 34]))"
180,"(array([39,  7]), array([118,  71]))"
180,"(array([74, 76]), array([49,  0]))"
180,"(array([35, 64]), array([ 6, 31]))"
180,"(array([100, 116]), array([30, 48]))"
180,"(array([ 71, 105]), array([103,  79]))"
180,"(array([39,  5]), array([ 3, 58]))"
180,"(array([90, 50]), array([ 63, 100]))"
180,"(array([102,  62]), array([ 1, 28]))"
180,"(array([88, 61]), array([20, 68]))"
180,"(array([65, 69]), array([68, 43]))"
180,"(array([47, 32]), array([48, 99]))"
181,"(array([  0, 112]), array([91, 39]))"
181,"(array([89, 50]), array([ 93, 110]))"
181,"(array([93, 56]), array([66, 10]))"
181,"(array([73,  5]), array([ 63, 105]))"
181,"(array([110,  39]), array([ 3, 27]))"
181,"(array([  9, 107]), array([117,  98]))"
181,"(array([49, 96]), array([21,  9]))"
181,"(array([ 3, 23]), array([63, 61]))"
181,"(array([35, 89]), array([18, 42]))"
181,"(array([22, 22]), array([35, 84]))"
181,"(array([68, 92]), array([105,   7]))"
181,"(array([10, 18]), array([58, 57]))"
181,"(array([74,  5]), array([13, 32]))"
181,"(array([ 72, 106]), array([23, 38]))"
181,"(array([116, 115]), array([13, 14]))"
181,"(array([89, 93]), array([115,   4]))"
181,"(array([62, 88]), array([18, 21]))"
181,"(array([116,  59]), array([112,  93]))"
181,"(array([77,  7]), array([21, 13]))"
181,"(array([ 47, 113]), array([23, 22]))"
181,"(array([11,  9]), array([116,  87]))"
181,"(array([21, 88]), array([13, 21]))"
181,"(array([13, 44]), array([98, 43]))"
181,"(array([ 7, 47]), array([  1, 107]))"
181,"(array([59, 91]), array([82, 14]))"
181,"(array([ 6, 37]), array([ 59, 116]))"
181,"(array([10, 22]), array([45, 91]))"
181,"(array([90, 56]), array([ 84, 103]))"
181,"(array([16, 22]), array([ 11, 103]))"
181,"(array([113,  31]), array([13,  6]))"
181,"(array([16, 18]), array([73, 59]))"
181,"(array([ 46, 107]), array([68, 48]))"
181,"(array([94, 50]), array([26,  7]))"
181,"(array([104, 114]), array([109,  24]))"
181,"(array([93, 90]), array([96, 61]))"
181,"(array([61, 97]), array([86,  9]))"
181,"(array([24, 42]), array([69, 97]))"
181,"(array([ 8, 49]), array([ 94, 100]))"
181,"(array([55, 96]), array([99, 35]))"
181,"(array([ 7, 26]), array([61, 47]))"
181,"(array([99, 55]), array([  0, 115]))"
181,"(array([102, 108]), array([114,   9]))"
181,"(array([38, 95]), array([11, 13]))"
181,"(array([97, 96]), array([97, 49]))"
181,"(array([ 7, 33]), array([44, 93]))"
181,"(array([116,  88]), array([13,  9]))"
181,"(array([106,  50]), array([77, 90]))"
181,"(array([65, 54]), array([55, 89]))"
181,"(array([103,  40]), array([ 10, 102]))"
181,"(array([ 6, 20]), array([83, 40]))"
181,"(array([ 47, 106]), array([98,  9]))"
181,"(array([ 89, 104]), array([50, 54]))"
181,"(array([20, 93]), array([101,  15]))"
181,"(array([41, 92]), array([110,  53]))"
181,"(array([17, 33]), array([ 99, 111]))"
181,"(array([118,   2]), array([ 80, 110]))"
181,"(array([ 92, 111]), array([ 5, 33]))"
181,"(array([77,  5]), array([ 90, 107]))"
181,"(array([83, 53]), array([ 50, 100]))"
181,"(array([115, 117]), array([ 0, 18]))"
181,"(array([ 5, 36]), array([115,  92]))"
181,"(array([ 5, 35]), array([93, 88]))"
181,"(array([17, 21]), array([ 45, 103]))"
181,"(array([50, 95]), array([60, 46]))"
181,"(array([21, 90]), array([72, 54]))"
181,"(array([86, 50]), array([ 89, 109]))"
181,"(array([64, 55]), array([ 7, 16]))"
181,"(array([ 64, 118]), array([74,  8]))"
181,"(array([115, 112]), array([8, 4]))"
181,"(array([107,  96]), array([114,  11]))"
181,"(array([ 6, 20]), array([88, 17]))"
181,"(array([35, 99]), array([17, 40]))"
181,"(array([110,  10]), array([103,  54]))"
181,"(array([71, 49]), array([114, 105]))"
181,"(array([ 75, 116]), array([72, 52]))"
181,"(array([26, 99]), array([11, 15]))"
181,"(array([ 52, 114]), array([86, 58]))"
181,"(array([ 93, 100]), array([22, 33]))"
181,"(array([7, 4]), array([ 53, 106]))"
181,"(array([62, 87]), array([ 0, 14]))"
181,"(array([88, 16]), array([96, 93]))"
181,"(array([2, 9]), array([99, 42]))"
181,"(array([76, 50]), array([ 49, 104]))"
